,user_id,item_id,30,120,480,item_text,speaker,party,state,context,subject,job,date
1755,460,1605,0.15,,,We have over 300 state agencies. Forty-five of those agencies are related to health care.,kay-bailey-hutchison,Republican,Texas,a debate.,health-care,U.S. Senator,2010-01-14
1756,461,531,0.35,0.0,,Birth control pioneer Margaret Sanger believed that people like me should be eliminated.,ben-carson,Republican,,"a campaign stop in Exeter, N.H",abortion,,2015-09-30
1757,461,1262,0.0,,,The United States death rate is two-and-a-half times higher for those who do not have a high school education.,regina-benjamin,Other,,a radio interview,"education,health-care",U.S. Surgeon General,2011-08-18
1758,461,1380,0.3,0.15,,Evidence shows Zika virus turns fetus brains to liquid.,blog-posting,Other,,a informal news website,public-health,,2016-04-04
1759,462,357,0.7,0.95,,Mike Huckabee appeared in diabetes infomercials to endorse cures and treatments that no health agency supports.,ron-fournier,Other,,"a pundit panel on ""Face the Nation""","candidates-biography,health-care,science",National Journal senior political columnist and editorial director,2015-05-10
1760,462,584,0.1,0.1,0.1,"If you already have health insurance through your job, or Medicare, or Medicaid, or the VA, nothing in this plan will require you or your employer to change the coverage or the doctor you have.",barack-obama,Democrat,Illinois,a speech to Congress,health-care,President,2009-09-09
1761,462,607,0.2,,,Texas leads the nation in the percentage of residents without health insurance.,paul-krugman,Other,,an op-ed column,health-care,New York Times columnist,2011-01-06
1762,462,1200,0.2,,,"When the country was founded, Congress had exactly the same attitude about the sanctity of Christmas celebrations that a 7-Eleven does today: Yeah, were open.",jon-stewart,Other,,"a segment of ""The Daily Show""","history,pop-culture,pundits,religion",,2011-12-06
1763,462,1608,0.05,,,"If a President Romney got a call from the president of the (Mormon church), he has no choice but to obey. It is obedience over family and country.",fred-karger,Republican,California,an interview with The Guardian,religion,Republican presidential candidate,2011-10-15
1764,463,357,1.0,,,Mike Huckabee appeared in diabetes infomercials to endorse cures and treatments that no health agency supports.,ron-fournier,Other,,"a pundit panel on ""Face the Nation""","candidates-biography,health-care,science",National Journal senior political columnist and editorial director,2015-05-10
1765,463,1611,1.0,,,"Denies that he said the Obama campaign ""played the race card.""",bill-clinton,Democrat,Arkansas,Pittsburgh,elections,former president,2008-04-22
1766,464,334,0.05,,,More than 72 percent of children in the African-American community are born out of wedlock.,don-lemon,Other,Georgia,a commentary on CNN,"children,diversity,families,marriage,pundits,sexuality",CNN anchor,2013-07-27
1767,464,420,0.8,,,The estimated savings of this (debt ceiling) deal only pay for half of the cost of extending all of the Bush-era tax cuts for another decade.,bobby-scott,Democrat,Virginia,a news release.,"deficit,federal-budget",U.S. Congressman,2011-08-01
1768,464,670,0.75,0.85,,What happens is people like Warren Buffett and he says this himself...pay 15 percent on the millions of dollars that they earn from wealth income... while their secretary is paying a higher rate on her work income. It's not right.,john-edwards,Democrat,North Carolina,"Davenport, Iowa",taxes,former senator,2007-09-20
1769,464,1115,0.7,,, state workers have not had across-the-board raises in six years.,michelle-rehwinkel-vasilinda,Democrat,Florida,a newspaper interview,state-budget,State representative,2013-01-24
1770,464,1595,0.45,,,Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Sean Duffys Republican Majority.,democratic-congressional-campaign-committee,Democrat,,a news release,campaign-finance,,2012-07-02
1771,465,1613,0.0,,,American polling shows Russian President Vladimir Putin has an 80 percent approval rating.,donald-trump,Republican,New York,"an interview on NBC's ""Meet the Press""",polls,President-Elect,2015-12-20
1772,466,903,0.2,0.1,0.15,"In the 2014 elections, the American people overwhelmingly said we don't want Obamacare and we don't want amnesty.",ted-cruz,Republican,Texas,an interview on Fox News,"health-care,immigration,polls",Senator,2014-11-19
1773,466,969,0.75,,,Mitt Romney suggested that employers should be able to make the decision as to whether or not a woman gets contraception through her insurance coverage.,barack-obama,Democrat,Illinois,the second presidential debate,"debates,drugs,health-care,sexuality,women",President,2012-10-16
1774,466,1108,0.55,,,The House of Delegates budget bill cuts $50 million from education.,virginia-senate-democratic-caucus,Democrat,Virginia,a press release.,"corrections-and-updates,education,state-budget",,2011-02-10
1775,466,1618,0.35,,,"There was a Gallup poll in Egypt last year, and 70 percent of Egyptians don't want our money.",rand-paul,Republican,Kentucky,a Fox News interview,"foreign-policy,polls",Candidate for U.S. Senate and physician,2013-07-08
1776,467,265,0.4,,,Texas is last in workers compensation coverage.,sacramento-bee-editorial-board,Other,,an editorial,"labor,workers",,2013-02-06
1777,467,266,0.55,,,An independent payment advisory board created by the health care reform law can ration care and deny certain Medicare treatments.,pat-boone,Other,,a television ad,"health-care,medicare,message-machine-2012",spokesman for the 60 Plus Association,2012-03-11
1778,467,291,0.7,,,Proposed NClaw for body camera footage gives police broad authority to keep video footage secret even from individuals who are filmed.,aclu-north-carolina,Other,North Carolina,a press release,"after-the-fact,civil-rights,criminal-justice,public-safety,transparency",,2016-06-29
1779,467,642,0.4,,,"About halfway through fiscal year 2009, Washington has run out of money.",john-boehner,Republican,Ohio,an opinion piece.,federal-budget,Speaker of the House of Representatives,2009-04-22
1780,467,682,0.4,,,Mitt Romney has 15 homes.,winning-our-future,Other,,"the video, ""When Mitt Romney Came to Town""","candidates-biography,message-machine-2012",,2012-01-12
1781,467,704,0.0,,,"On climate change, the temperature readings have been fabricated, and its all blowing up in their (scientists) faces.",dana-perino,Republican,,"a broadcast of ""The Five"" on Fox News",climate-change,"Co-host on Fox News Channel's ""The Five""",2015-02-09
1782,467,874,0.5,,,Land Commissioner Jerry Patterson threatened to shoot him.,hector-uribe,Democrat,Texas,a press release,guns,Attorney,2010-01-11
1783,467,888,0.5,,,Say George Washington said that when government takes away citizens right to bear arms it becomes citizens duty to take away governments right to govern.,facebook-posts,Other,,a meme on social media,"guns,history",Social media posting,2015-02-16
1784,467,995,0.15,,,"President Barack Obama told a room of students, Children, every time I clap my hands together, a child in America dies from gun violence, and then a child told him he could solve the problem by not clapping any more.",chain-email,Other,,a chain email,guns,,2014-03-17
1785,467,1025,0.6,0.8,0.8,Only four Texas legislators voted against a law giving in-state tuition rates to certain illegal immigrants.,rick-perry,Republican,Texas,an interview,"education,immigration,states",Governor,2011-09-28
1786,467,1043,0.65,,,"When Social Security was passed, there were all kinds of lawsuits, just as there have been in the legal battle over the new health care law.",barack-obama,Democrat,Illinois,a television interview,"health-care,history,legal-issues,social-security",President,2010-12-13
1787,467,1101,0.6,,,Floridas regulations on the payday lending industry are stronger than almost any other state.,patrick-murphy,Democrat,Florida,a conference call with reporters,"congress,financial-regulation,government-regulation,poverty",,2016-04-06
1788,467,1111,0.5,0.3,0.3,Under the new health care law the patient-doctor relationship will be eliminated.,joseph-kyrillos,Republican,New Jersey,a campaign e-mail,health-care,State Senator,2012-03-15
1789,467,1205,0.5,,,"This 12 year council Seat-warmer has never chaired, vice chaired, or led a single Council committee meeting.""",bill-powell,Other,Georgia,a flier,candidates-biography,transportation consultant,2013-10-08
1790,467,1238,0.5,,,"A man in Ferguson, Mo., was photographed holding a sign that said, No mother should have to fear for her sons life every time he robs a store.",chain-email,Other,,a chain email,"criminal-justice,diversity",,2014-12-02
1791,467,1241,0.75,,,More women are graduating from college now than men.,mitch-mcconnell,Republican,Kentucky,remarks to voters in Kentucky,"education,women",Senate minority leader,2014-07-10
1792,467,1257,0.15,,,I won the popular vote if you deduct the millions of people who voted illegally.,donald-trump,Republican,New York,a tweet,"elections,immigration",President-Elect,2016-11-27
1793,467,1260,0.6,,,We are at a 40-year low in our crime rate in our state.,rick-scott,Republican,Florida,comments to Reuters,crime,Governor,2012-04-13
1794,467,1279,0.5,,,"In Buffalos SolarCity project, Andrew Cuomo will create maybe 500 jobs if it ever happens at all, at about $1.5 million per job.",carl-paladino,Republican,New York,a conversation with The Buffalo News at the Republican National Convention.,"economy,jobs",Developer,2016-07-17
1795,467,1322,0.65,,,Close to 30% of our federal prison population consists of illegal immigrants.,daniel-mielke,Republican,Wisconsin,a statement on campaign web site,immigration,Farmer,2010-09-07
1796,467,1361,0.7,,,Rick Perry doesnt think there should be a federal minimum wage.,democratic-national-committee,Other,,an email blast,"economy,federal-budget,state-budget",,2014-05-29
1797,467,1473,0.4,,,Florida is 49th in per capita spending on mental health care.,bud-chiles,Other,Florida,a campaign website,health-care,,2010-08-31
1798,467,1622,0.6,0.1,,I was the first in her family to go to a four-year college.,katie-mcginty,Democrat,Pennsylvania,On the 'About' page of McGinty's campaign website,education,,2016-06-03
1799,467,1653,0.15,0.8,,The media widely overlooked comments made by former President Bill Clinton that Hillary Clinton had a terrible concussion that took six months to recover from.,brit-hume,Other,,"comments on ""Fox News Sunday""",candidates-biography,Fox News political analyst,2014-05-18
1800,467,1670,0.5,0.4,,Austin is the largest city in the U.S. or Texas with no geographic representation on its city council.,austinites-geographic-representation,Other,,a handout.,elections,,2012-07-08
1801,467,1676,0.5,,,Georgia is one of three states that effectively have no regulations whatsoever on lobbyists giving to legislators.,joshua-mckoon,Republican,Georgia,a press conference,ethics,,2012-04-03
1802,467,1806,0.5,,,Department of Education officials investigating Virginia Tech shootings have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else.,ken-cuccinelli,Republican,Virginia,a news release.,"crime,education",Attorney General,2011-04-27
1803,467,1807,0.5,,,"Within the three miles surrounding the University Circle area, infant mortality exceeds some Third World countries.",michele-walsh,Other,Ohio,a radio discussion,"health-care,public-health",Physician,2013-04-04
1804,467,1847,0.5,0.6,,"From 1992 through 2010, every statewide candidate drawing over 43 percent of the vote in a Republican Texas primary won the resulting runoff.",david-dewhurst,Republican,Texas,a memo from campaign pollster Mike Baselice.,history,Lieutenant governor,2012-05-29
1805,468,471,0.7,,,"The DNC hack showed you that the Clinton campaign was working to schedule (primary) debates against (Bernie) Sanders, and the Clinton campaign is continuing this ploy against Donald Trump.",paul-manafort,Republican,,"an interview on NBC's ""Meet the Press""",debates,,2016-07-31
1806,468,748,0.7,0.25,,The most recent survey of climate scientists said about 57 percent don't agree with the idea that 95 percent of the change in the climate is caused by CO2.,rick-santorum,Republican,Pennsylvania,an interview with Bill Maher.,"climate-change,polls,science",,2015-08-28
1807,468,1620,0.05,0.0,0.0,"Never mind that no red light camera, no speed camera, nor any radar gun has ever stopped one accident from occurring.",tom-mccarey,Other,,In a Penn Live editorial,transportation,,2016-06-06
1808,469,344,0.9,,,Cigarette butts poison babies and small children because of the nicotine in them.,karina-wood,Other,Rhode Island,testimony before the R.I. Senate Judiciary Committee,"children,environment,public-health","Policy director, the American Lung Association",2015-02-12
1809,469,1257,0.0,,,I won the popular vote if you deduct the millions of people who voted illegally.,donald-trump,Republican,New York,a tweet,"elections,immigration",President-Elect,2016-11-27
1810,469,1629,0.1,,,Georgia has led the nation in student fatalities caused by motorists illegally passing stopped school buses.,sloan-roach,Other,,a television interview,"education,public-safety",Spokeswoman for Gwinnett County Schools,2014-11-06
1811,470,281,0.1,,,Non-defense discretionary spending has increased by over 80 percent in the last two years.,robert-hurt,Republican,Virginia,an e-mail newsletter.,"deficit,federal-budget,stimulus",U.S. Congressman,2011-06-03
1812,470,344,0.8,,,Cigarette butts poison babies and small children because of the nicotine in them.,karina-wood,Other,Rhode Island,testimony before the R.I. Senate Judiciary Committee,"children,environment,public-health","Policy director, the American Lung Association",2015-02-12
1813,470,861,0.25,0.1,0.1,"Contends that President Obama literally said (if) his cap-and-trade proposals were to pass, that utility rates, his words now, would, necessarily skyrocket.",mike-pence,Republican,Indiana,MSNBC interview.,"climate-change,energy",Governor,2009-06-10
1814,470,1089,0.15,,,[L]ess than one-tenth of Atlantas transportation needs are covered in a referendum to levy a 1-cent sales tax.,mike-bodker,Republican,,a newspaper article,transportation,"Mayor, Johns Creek",2011-06-16
1815,470,1486,0.8,0.8,,"Wisconsin state Sen. Randy Hopper, R-Fond du Lac, has already been recalled.",state-democratic-party-wisconsin,Democrat,Wisconsin,a news release,"labor,state-budget",,2011-04-19
1816,472,1638,0.0,,,There were over 600 reports of Texas votes for Donald Trump in the states 2016 Republican primary virtually all getting tallied for Marco Rubio.,committee-restore-americas-greatness,Republican,California,a web post,elections,Super PAC,2016-04-06
1817,472,1640,1.0,,,Under the Nuclear Nonproliferation Treaty enrichment has been limited to basically the weapons states.,dick-cheney,Republican,,"an interview on MSNBC's ""Morning Joe""","foreign-policy,nuclear",,2015-09-02
1818,473,795,0.35,,,"Ron Saunders made the choice to stand with Rick Scott on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.",tomorrows-vision-florida,Democrat,Florida,a mailer,"candidates-biography,children,education,taxes",,2012-08-06
1819,473,912,0.25,,,"A lot of people who go into prison straight, and when they come out theyre gay.",ben-carson,Republican,,an interview on CNN,"criminal-justice,sexuality",,2015-03-04
1820,473,951,0.1,1.0,,Illegal counterfeiting and piracy costs the U.S. economy $100 billion... every year.,lamar-smith,Republican,Texas,an opinion column.,"congress,criminal-justice,legal-issues",Congressman,2012-01-20
1821,473,1557,0.5,,,John wasn't this raging populist four years ago when he ran for president.,barack-obama,Democrat,Illinois,"Chariton, Iowa",job-accomplishments,President,2007-11-08
1822,473,1642,1.0,,,"Mitt Romney, as governor of Massachusetts, put into place socialized medicine.",michele-bachmann,Republican,Minnesota,a Republican presidential debate in Iowa,health-care,Congresswoman,2011-12-10
1823,474,1645,0.15,0.15,,"Congress includes 36 people accused of spousal abuse, 84 arrested for drunk driving in the past year, 71 with terrible creditand more.",facebook-posts,Other,,a Facebook meme,"congress,crime,ethics",Social media posting,2014-09-18
1824,474,1646,0.3,,,"Virginia was named best managed state, best state for business and best state toraise a child while I was governor.",tim-kaine,Democrat,Virginia,a YouTube video,"children,economy,education,elections,small-business",U.S. Senator,2011-04-05
1825,475,942,0.15,0.0,0.0,"Today, you cant rely on (the retirement fund for public employees), its not funded.",rick-scott,Republican,Florida,a press conference,"retirement,state-budget,workers",Governor,2012-03-06
1826,475,1212,0.0,0.2,,The Earth is not warming.,barry-smitherman,Republican,Texas,,"climate-change,corrections-and-updates,environment,weather","Member, Texas Railroad Commission",2013-11-17
1827,475,1438,0.75,,,United States students are achieving at number 25 out of 29 developing countries when it comes to science and math.,rebecca-kleefisch,Republican,Wisconsin,a news conference,education,Candidate for lieutenant governor,2011-01-26
1828,475,1492,0.5,,,President John F. Kennedy released a star Green Bay Packer from military reserve duty so that he could play in the 1961 NFL Championship Game.,j-jacobs,Other,,an interview,"history,military,sports",,2016-02-06
1829,475,1647,0.35,,,90% of rural women and 55% of all women are illiterate in Morocco.,snapchat,Other,,a snapchat,"education,women",,2016-06-30
1830,476,634,0.8,,,The unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.,rick-santorum,Republican,Pennsylvania,a speech,"education,jobs",,2011-11-29
1831,477,1354,1.0,1.0,1.0,This is a test of the Share the Facts widget.,18-percent-american-public,Other,,a test conducted on an obscure PolitiFact site.,technology,,2016-11-03
1832,478,884,0.9,,,Wisconsin women are paid 81 cents to the dollar of a man doing the same job.,kathleen-falk,Democrat,,a newspaper interview,"economy,labor,legal-issues,women",,2012-04-17
1833,478,1118,0.5,0.6,,I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning (that) I will not raise taxes on the middle class.,hillary-clinton,Democrat,New York,a campaign rally in Cleveland,"income,taxes",Presidential candidate,2016-08-17
1834,478,1651,0.5,,,"Every day in the United States, we are losing 15 factories.",betty-sutton,Democrat,Ohio,a speech in the House of Representatives,"economy,jobs,taxes",U.S. representative from Ohio's 13th District,2011-10-25
1835,479,889,0.5,,,"The chairman of the party of Florida, who is an avid and outward supporter of Marco Rubio, gets to appoint 30 of those delegates.",corey-lewandowski,Republican,,an interview on Fox News Sunday,elections,Campaign manager for Donald Trump,2016-04-17
1836,480,376,0.85,,,"In the past two years, Democrats have spent more money than this country has spent in the last 200 years combined.",eric-cantor,Republican,Virginia,an interview on Comedy Central's Daily Show with Jon Stewart,"federal-budget,history",House Majority Leader,2010-10-12
1837,480,1076,0.65,0.35,,"One industry in America has increased its employment base in the last four years by 176,000 people: the United States government.",johnny-isakson,Republican,Georgia,an article,government-efficiency,U.S. Senator,2012-10-12
1838,480,1423,0.6,,,The GOP platform that seeks further limits on abortion and is silent on an exception for rape has been there for more than 30 years.,bob-mcdonnell,Republican,Virginia,a TV interview.,abortion,Governor,2012-08-26
1839,480,1652,0.1,,,"I have a fiduciary responsibility to my business, my family and my employees to pay no more tax than legally required.",donald-trump,Republican,New York,a statement from the campaign,"candidates-biography,financial-regulation,taxes",President-Elect,2016-10-01
1840,481,335,0.0,0.0,,My opponent has no child care plan.,donald-trump,Republican,New York,"a speech in Aston, Pa.","children,corrections-and-updates",President-Elect,2016-09-13
1841,481,1404,0.5,,,DeKalb County has cut more money from its general fund budget than any local government in the Atlanta metro region.,burrell-ellis,Democrat,Georgia,an interview,government-efficiency,DeKalb County Chief Executive Officer,2011-02-22
1842,481,1653,0.2,0.7,,The media widely overlooked comments made by former President Bill Clinton that Hillary Clinton had a terrible concussion that took six months to recover from.,brit-hume,Other,,"comments on ""Fox News Sunday""",candidates-biography,Fox News political analyst,2014-05-18
1843,481,1654,0.15,,,The Paul Ryan budget proposal would leave the country without Medicare.,agenda-project,Other,New York,an advertisement,"federal-budget,health-care,medicare",Liberal advocacy group,2011-05-17
1844,484,518,0.5,0.1,0.0,"New tax increases that went into effect on Jan.1, 2015, all passed under the Affordable Care Act, aka Obamacare.",chain-email,Other,,a chain email,"health-care,medicare,taxes",,2015-01-01
1845,484,693,0.3,1.0,1.0,"Today, you have six financial institutions, the largest six, that have assets that are the equivalent of 60 percent of the GDP of the United States of America.",bernie-s,Other,Vermont,an interview with MSNBC,"financial-regulation,new-hampshire-2012,occupy-wall-street",U.S. Senator,2011-10-04
1846,484,935,0.5,,,Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.,ted-strickland,Democrat,Ohio,a campaign video,"economy,jobs,message-machine,state-budget,transparency",Former Ohio governor,2010-10-13
1847,485,307,1.0,,,"With the exception of baby formula, the federal government does not require any food to carry an expiration date, and state laws vary widely.",john-oliver,Other,,"a segment on ""Last Week Tonight""","corrections-and-updates,food-safety","Host, Last Week Tonight",2015-07-19
1848,485,585,0.0,,,Russ Feingold voted to give Social Security benefits to illegal immigrants,ron-johnson,Republican,Wisconsin,"an automated phone message, as well as a radio ad, news releases and debates","immigration,message-machine",,2010-10-29
1849,485,625,0.4,,,I never supported federal health care individual mandate.,tommy-thompson,Republican,Wisconsin,tweets,"candidates-biography,government-regulation,health-care,public-health",,2012-06-13
1850,485,696,0.0,,,Members of Congress receive full pay retirement after serving one term.,chain-email,Other,,a message via the Internet,"federal-budget,income,public-service,retirement,social-security",,2011-05-16
1851,485,913,1.0,1.0,,"What I have done -- and this is unprecedented ... is Ive said to each agency ... look at regulations that are already on the books and if they don't make sense, lets get rid of them.",barack-obama,Democrat,Illinois,a press conference,"government-regulation,market-regulation",President,2011-06-29
1852,485,1032,0.0,,,"Nearly 40,000 new jobs have been created in the last year due to the new wells . . . right here in Ohio.",ohio-oil-and-gas-association,Other,Ohio,a TV/internet ad,"energy,jobs",Trade organization,2013-04-10
1853,485,1080,0.15,,,NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming.,steve-doocy,Other,New York,"a broadcast of ""Fox and Friends.""","climate-change,environment","Co-host of Fox New Channel's ""Fox and Friends""",2014-06-24
1854,485,1128,0.35,,,My Treasury team eliminated a 900-case backlog in the Crime Victim Compensation Program.,gina-raimondo,Democrat,Rhode Island,a website statement,"crime,criminal-justice,government-efficiency,job-accomplishments,state-finances",venture capital company founder,2014-04-03
1855,485,1407,0.0,0.0,,If it werent for me (illegal immigration) wouldnt even be a big subject.,donald-trump,Republican,New York,comments during the CNN debate,immigration,President-Elect,2016-02-25
1856,485,1656,0.2,,,Greece has a GDP the size of the Dallas-Fort Worth Metroplex.,george-will,Other,Maryland,a roundtable segment on ABC's This Week,"economy,foreign-policy,pundits",Columnist,2010-05-09
1857,485,1658,0.0,,,Virginias educational level among whites is higher than Georgias.,larry-sabato,Other,,article,"elections,voting-record",national political expert,2012-10-16
1858,485,1661,1.0,0.0,0.0,We have my opponent Sam Olens to thank for [the Arizona immigration ruling] since he was on the team that got Clinton elected.,preston-smith,Republican,Georgia,a news release,"elections,immigration",,2010-07-28
1859,486,307,0.2,,,"With the exception of baby formula, the federal government does not require any food to carry an expiration date, and state laws vary widely.",john-oliver,Other,,"a segment on ""Last Week Tonight""","corrections-and-updates,food-safety","Host, Last Week Tonight",2015-07-19
1860,486,944,0.5,0.3,0.3,Our numbers are going up at the airport.,james-bennett,Other,Rhode Island,a Gov. Lincoln Chafee YouTube video,"economy,tourism,transportation","director, Department of Economic Development, Providence, R.I.",2013-01-01
1861,486,1156,0.6,,,"At least Obama didn't marry his cousin, as Giuliani did.",obama-girl,Other,,a YouTube video.,candidates-biography,,2007-07-19
1862,486,1662,0.5,0.5,,"An investigative report concluded Ken Cuccinelli should have been prosecuted for disclosure violations, but Virginias law was too weak.",terry-mcauliffe,Democrat,Virginia,a debate.,ethics,Governor,2013-07-20
1863,487,377,0.3,,,Georgia still has one of the richest programs in terms of scholarships for students to go to college.,nathan-deal,Republican,,a radio interview,education,,2011-03-02
1864,487,1663,0.3,0.15,,"U.S. Rep. John Barrow, D-Ga., does not want to audit the Federal Reserve.",rick-allen,Republican,Georgia,a tweet,financial-regulation,businessman,2014-01-10
1865,489,719,0.6,0.8,,"Gov. Romney was very clear, he would veto the DREAM Act.",david-plouffe,Democrat,,a comment on 'Fox News Sunday',immigration,Senior Adviser to the President,2012-06-17
1866,489,1667,0.1,,,"President BarackObama has issued upwards of 1,000 executive orders, more than any modern president.",chain-email,Other,,a chain email forwarded by readers,"government-regulation,history",,2014-02-02
1867,490,978,0.2,,,The U.S. military is at risk of losing its military superiority because our Navy is smaller than its been since 1917. Our Air Force is smaller and older than any time since 1947.,mitt-romney,Republican,Massachusetts,"a Republican presidential debate in Myrtle Beach, S.C.","federal-budget,history,military",Former governor,2012-01-16
1868,491,377,0.7,,,Georgia still has one of the richest programs in terms of scholarships for students to go to college.,nathan-deal,Republican,,a radio interview,education,,2011-03-02
1869,491,465,0.75,,,Donald Trump used undocumented labor to build the Trump Tower.,hillary-clinton,Democrat,New York,in a debate,"candidates-biography,immigration",Presidential candidate,2016-10-20
1870,491,587,0.7,,,"Earlier this year, [John DePetro] was accused of sexually assaulting a female co-worker.",our-daughters-ri,Other,Rhode Island,an online petition,"crime,legal-issues,pundits,unions,women",,2014-01-02
1871,491,774,0.7,,,"Donald Trumps education plan to dramatically slash funding for public education would fire 49,000 Texas teachers.",progress-texas,Other,Texas,a blog post,education,,2016-09-20
1872,491,877,0.1,0.1,,Property taxes are now 18% higher than when(Mark Sharpe)first took office.,josh-burgin,Republican,Florida,in a mailer.,taxes,Hillsborough County commission candidate,2010-08-20
1873,491,1049,0.1,0.05,,My opponent Ted Cruz has not led businesses.,tom-leppert,Republican,Texas,"a Republican US Senate debate at WFAA-TV, Channel 8, in Dallas.",candidates-biography,Businessman,2012-04-13
1874,491,1229,0.75,,,"Ronald Reagan raised taxes in 1982, 1984, 1985, 1986 and 1987.",gerry-connolly,Democrat,Virginia,a floor speech.,"deficit,taxes",U.S. Representative,2012-06-05
1875,491,1274,0.65,,,"American Hustleshows the FBI making real-life bribes to Washington politicians. I know, because as your U.S. senator, I turned them down.",larry-pressler,Other,South Dakota,a campaign ad,"candidates-biography,legal-issues",Candidate for U.S. Senate,2014-02-28
1876,491,1405,0.6,0.8,,Milken Institute rated San Antonio as nations top-performing local economy.,julian-castro,Democrat,Texas,keynote address at Democratic National Convention.,economy,"Mayor, San Antonio",2012-09-04
1877,491,1414,0.0,,,Hillary Clinton has not answered a single question about her immigration plan.,donald-trump,Republican,New York,an immigration policy speech in Phoenix,immigration,President-Elect,2016-08-31
1878,491,1415,0.5,,,Bruce Braley took tens of thousands from his friends in the health insurance industry and gave them special favors by voting for Obamacare.,freedom-partners,Other,Virginia,a campaign ad,"campaign-finance,health-care",Advocacy group,2014-04-08
1879,491,1447,0.05,,,In Texas its legal to shoot someone whos committing a public nuisance under the cover of dark.,robert-reich,Democrat,California,a blog post,"guns,legal-issues",Economics professor at the University of California (Berkeley),2013-06-08
1880,491,1537,0.7,,,The Georgia Lottery Corp. has only once in the past 16 years paid out the agreed upon 35 percent of proceeds to the account which funds the HOPE scholarship.,allie-mccullen,Other,Georgia,a speech,education,,2011-03-02
1881,491,1667,0.1,,,"President BarackObama has issued upwards of 1,000 executive orders, more than any modern president.",chain-email,Other,,a chain email forwarded by readers,"government-regulation,history",,2014-02-02
1882,491,1678,0.0,0.0,0.0,It is Hillary Clintons agenda to release the violent criminals from jail. She wants them all released.,donald-trump,Republican,New York,a speech to the National Rifle Association,"crime,criminal-justice,legal-issues",President-Elect,2016-05-20
1883,491,1679,0.6,,,The Republican-controlled Wisconsin Assembly approved only one out of 376 amendments offered by Assembly Democrats in 2011.,brett-hulsey,Democrat,,an opinion column,bipartisanship,,2011-08-27
1884,492,335,0.1,,,My opponent has no child care plan.,donald-trump,Republican,New York,"a speech in Aston, Pa.","children,corrections-and-updates",President-Elect,2016-09-13
1885,492,539,0.5,,,"Under Obamas plan (for welfare), you wouldnt have to work and wouldnt have to train for a job. They just send you your welfare check.",mitt-romney,Republican,Massachusetts,a campaign ad,"message-machine-2012,welfare",Former governor,2012-08-06
1886,492,898,0.5,,,No Democratic campaign for (Fla.) governor has ever had these kinds of resources this early on in an election cycle.,alex-sink,Democrat,Florida,response to questions about fundraising totals,florida,,2010-01-06
1887,492,1016,0.55,,,Wisconsin state lawmakers worked seven days in 2012 but got paid for a whole year.,leon-young,Democrat,,a news article,"government-efficiency,state-budget,states",,2013-01-19
1888,493,973,0.05,,,The number of jobs created and people lifted out of poverty during Bill Clintons presidency was a hundred times what it was under President Ronald Reagan.,hillary-clinton,Democrat,New York,"an interview on PBS' ""The Charlie Rose Show""","economy,history,jobs,poverty",Presidential candidate,2014-07-17
1889,493,1273,0.8,,,Four out of 10 homicides are committed by gun in this city.,sam-adams,Democrat,Oregon,a city council meeting,"crime,guns",Mayor of Portland,2010-12-01
1890,493,1585,0.15,,,To vote in Mexico every eligible Mexican citizen has to have a tamper-proof photo-ID card with a thumbprint and an embossed hologram.,sid-miller,Republican,Texas,a meme posted on his Facebook page,"elections,history,legal-issues",State agriculture commissioner,2015-08-16
1891,493,1680,0.65,,,The media distortedwhat happened with a baby at his rally.,donald-trump,Republican,New York,a tweet,"candidates-biography,children",President-Elect,2016-08-07
1892,494,352,0.3,,,President Barack Obama did not invite a Republican senator to dine at the White House until his fifth year in office.,jeb-bush,Republican,Florida,"Atlantic, Iowa, during a campaign event.",bipartisanship,,2015-11-11
1893,494,684,0.2,,,Women own just 1 percent of the worlds land.,oxfam-ireland,Other,,an info-graphic tweet,"poverty,women",,2014-07-22
1894,494,769,0.05,0.0,,"All non-US citizens, illegal or not, will be provided with free health care services.",chain-email,Other,,a chain e-mail,"health-care,immigration",,2009-07-28
1895,494,1003,0.75,,,Kansas has not elected somebody other than a Republican (to the U.S. Senate) since before The Wizard of Oz hit the movie theaters.,jonathan-karl,Other,,"comments on ABC's ""This Week""",elections,ABC News chief White House correspondent,2014-11-02
1896,494,1682,0.1,,,Congress can tell [the Supreme Court] which cases they ought to hear. We have that authority.,arlen-specter,Democrat,Pennsylvania,an interview on MSNBC's Daily Rundown,supreme-court,Senator,2010-04-21
1897,495,651,0.7,0.7,,"Grateful insurance company executives and their lobbyists from Bermuda gave McCain $50,000.",barack-obama,Democrat,Illinois,in a television ad,taxes,President,2008-09-23
1898,496,331,0.2,,,The health care reform bill -- on Page 16 -- outlaws private insurance.,ibdeditorialscom,Other,,an editorial.,"corporations,health-care,pundits,market-regulation",,2009-07-15
